Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,JobLevel,JobSatisfaction,WorkLifeBalance,MonthlyIncome,YearsAtCompany,OverTime,RemoteWork,StockOptions,Attrition,AttritionBinary
35,35–44,Female,Single,Sales & Marketing,Account Manager,1,1,4,5759,1,No,Remote,2,No,0
31,25–34,Male,Single,Engineering,Data Scientist,1,4,3,2000,4,No,Hybrid,1,No,0
48,45+,Male,Married,Sales & Marketing,Marketing Specialist,1,4,3,2000,0,Yes,On-site,0,Yes,1
34,25–34,Male,Married,Sales & Marketing,Marketing Specialist,4,4,4,15656,0,No,Remote,2,No,0
29,25–34,Male,Married,Engineering,DevOps,3,3,3,8580,1,No,Remote,2,Yes,1
22,Under 25,Female,Married,People & HR,HR Specialist,4,4,2,14998,0,No,Remote,1,No,0
37,35–44,Male,Single,Engineering,Senior Engineer,1,4,4,10625,0,No,Hybrid,0,No,0
27,25–34,Male,Single,Engineering,Data Scientist,5,4,2,9126,7,No,Hybrid,0,No,0
28,25–34,Female,Single,Product & Design,Product Manager,1,4,1,16418,0,No,Remote,2,No,0
36,35–44,Male,Single,Engineering,Software Engineer,1,4,3,7743,0,No,Remote,0,No,0
45,45+,Non-binary,Married,Sales & Marketing,Account Manager,4,4,3,3157,8,No,Hybrid,2,No,0
25,25–34,Male,Single,Engineering,Engineering Manager,3,2,1,9920,0,No,Remote,2,No,0
22,Under 25,Male,Divorced,Engineering,Engineering Manager,3,1,2,7260,1,No,Remote,1,No,0
36,35–44,Female,Married,Finance & Legal,Financial Analyst,5,1,3,14893,4,No,Remote,0,No,0
27,25–34,Male,Married,People & HR,HR Specialist,3,4,4,8538,20,No,Remote,1,No,0
26,25–34,Female,Single,Engineering,Data Scientist,3,4,3,4610,8,No,Remote,0,No,0
39,35–44,Female,Single,Engineering,Senior Engineer,2,4,3,2000,7,No,Hybrid,0,Yes,1
33,25–34,Female,Single,Product & Design,Product Manager,2,2,2,14961,0,No,Remote,2,No,0
24,Under 25,Female,Single,Engineering,Engineering Manager,4,2,2,7765,1,No,Remote,0,No,0
23,Under 25,Male,Married,Engineering,Senior Engineer,4,4,3,10721,4,Yes,On-site,2,Yes,1
27,25–34,Male,Married,Sales & Marketing,Sales Executive,4,2,4,2000,4,Yes,Hybrid,0,No,0
29,25–34,Female,Married,Product & Design,Product Manager,2,4,3,11326,2,No,Hybrid,2,No,0
30,25–34,Male,Single,Sales & Marketing,Marketing Specialist,3,3,4,6425,0,No,On-site,0,No,0
26,25–34,Male,Divorced,Engineering,Engineering Manager,3,3,3,10441,7,No,On-site,2,No,0
31,25–34,Non-binary,Married,Engineering,Software Engineer,1,1,2,2000,3,No,On-site,1,No,0
40,35–44,Male,Married,Engineering,Data Scientist,3,4,3,2000,0,No,Remote,0,No,0
33,25–34,Male,Single,Product & Design,Product Manager,3,2,3,15266,1,No,Hybrid,0,No,0
32,25–34,Male,Single,Product & Design,UX Designer,1,1,1,5158,9,No,Remote,1,No,0
35,35–44,Male,Single,People & HR,HR Specialist,1,4,2,13573,2,No,Remote,1,No,0
22,Under 25,Female,Divorced,Engineering,DevOps,3,3,3,7945,0,No,Remote,1,No,0
49,45+,Male,Single,Sales & Marketing,Account Manager,3,4,3,5211,0,No,Hybrid,0,No,0
39,35–44,Non-binary,Single,Finance & Legal,Legal Counsel,3,1,4,2000,0,No,Remote,0,Yes,1
31,25–34,Male,Married,Engineering,Software Engineer,4,4,2,6915,1,No,Hybrid,0,No,0
38,35–44,Female,Single,Product & Design,Product Manager,2,3,3,7921,5,Yes,Hybrid,0,Yes,1
30,25–34,Non-binary,Single,Sales & Marketing,Sales Executive,1,3,3,7408,0,No,On-site,0,No,0
24,Under 25,Female,Single,Sales & Marketing,Marketing Specialist,1,1,3,4579,2,No,On-site,2,Yes,1
37,35–44,Non-binary,Divorced,Engineering,Engineering Manager,1,4,2,9765,5,Yes,Hybrid,0,Yes,1
34,25–34,Female,Married,Engineering,Engineering Manager,2,2,2,14764,0,No,Remote,0,No,0
43,35–44,Female,Single,Sales & Marketing,Account Manager,1,4,3,7290,3,No,Hybrid,3,No,0
29,25–34,Male,Single,Sales & Marketing,Marketing Specialist,2,1,3,9538,0,Yes,Remote,2,Yes,1
28,25–34,Male,Single,Sales & Marketing,Marketing Specialist,3,1,3,7476,0,No,On-site,0,Yes,1
24,Under 25,Female,Single,Engineering,Engineering Manager,2,2,4,12703,1,No,Hybrid,0,Yes,1
34,25–34,Male,Married,Engineering,Software Engineer,2,3,3,5489,8,No,On-site,0,No,0
38,35–44,Male,Married,Engineering,Software Engineer,2,3,2,3709,2,Yes,Remote,1,No,0
22,Under 25,Male,Single,Product & Design,Product Analyst,5,3,3,11788,4,No,Hybrid,0,Yes,1
35,35–44,Female,Married,Engineering,Software Engineer,4,4,1,9250,1,Yes,Hybrid,2,No,0
30,25–34,Female,Married,Sales & Marketing,Marketing Specialist,4,3,3,11690,2,Yes,Remote,3,Yes,1
34,25–34,Male,Single,Engineering,Senior Engineer,3,1,1,8010,1,No,Hybrid,0,No,0
39,35–44,Male,Divorced,Finance & Legal,Finance Manager,3,4,2,9864,0,No,Hybrid,3,No,0
26,25–34,Female,Married,Engineering,DevOps,2,2,4,14401,1,No,Hybrid,3,No,0
22,Under 25,Male,Married,People & HR,Recruiter,5,3,3,10441,2,No,Hybrid,0,No,0
34,25–34,Non-binary,Married,Engineering,Engineering Manager,3,1,4,3710,1,No,Hybrid,2,Yes,1
24,Under 25,Male,Married,Finance & Legal,Financial Analyst,2,1,4,12882,8,No,On-site,1,Yes,1
24,Under 25,Male,Married,Engineering,Data Scientist,2,3,1,3661,4,No,On-site,0,No,0
22,Under 25,Female,Divorced,Finance & Legal,Financial Analyst,3,2,2,2000,5,No,On-site,1,No,0
47,45+,Female,Married,Product & Design,UX Designer,3,2,2,5309,1,No,Remote,2,No,0
22,Under 25,Female,Married,People & HR,Recruiter,1,4,3,18706,10,No,On-site,1,No,0
37,35–44,Female,Married,Finance & Legal,Legal Counsel,3,2,4,12499,1,No,Hybrid,1,No,0
33,25–34,Female,Single,Sales & Marketing,Account Manager,3,3,3,10545,2,No,Hybrid,1,No,0
38,35–44,Female,Single,Product & Design,UX Designer,3,3,3,12591,2,No,Hybrid,1,No,0
36,35–44,Female,Single,Product & Design,UX Designer,4,3,4,16786,3,No,Hybrid,2,No,0
38,35–44,Male,Single,People & HR,HR Specialist,3,4,3,10330,5,No,Hybrid,0,No,0
29,25–34,Male,Single,Finance & Legal,Financial Analyst,2,3,2,7945,2,Yes,Remote,0,No,0
30,25–34,Female,Single,Product & Design,Product Manager,2,1,3,10942,0,No,Hybrid,2,Yes,1
33,25–34,Male,Single,Engineering,Engineering Manager,2,3,3,8385,1,No,Hybrid,1,No,0
44,35–44,Non-binary,Married,Sales & Marketing,Account Manager,4,3,3,8431,0,No,Hybrid,2,No,0
27,25–34,Male,Married,Product & Design,UX Designer,3,4,3,18762,5,No,Hybrid,0,No,0
25,25–34,Female,Single,Engineering,Senior Engineer,1,2,2,10547,0,Yes,On-site,1,No,0
24,Under 25,Female,Single,Finance & Legal,Legal Counsel,2,4,2,9460,0,No,On-site,1,Yes,1
22,Under 25,Female,Married,Engineering,Software Engineer,2,4,3,12181,2,Yes,Hybrid,1,Yes,1
28,25–34,Non-binary,Married,Sales & Marketing,Sales Executive,2,4,3,2000,0,No,Hybrid,0,No,0
22,Under 25,Female,Single,Engineering,Engineering Manager,1,3,2,3797,3,No,Hybrid,0,No,0
34,25–34,Male,Married,Finance & Legal,Legal Counsel,2,4,3,4332,0,No,Hybrid,2,No,0
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,2,1,2,11012,0,Yes,Remote,2,No,0
28,25–34,Male,Single,Engineering,Data Scientist,4,4,2,21453,0,No,Hybrid,0,No,0
26,25–34,Female,Divorced,Product & Design,Product Manager,1,3,4,7038,0,No,Remote,1,No,0
41,35–44,Female,Single,Product & Design,Product Manager,2,3,4,11640,1,Yes,Hybrid,0,No,0
42,35–44,Male,Divorced,Sales & Marketing,Marketing Specialist,3,3,3,9008,0,No,Hybrid,1,No,0
34,25–34,Female,Married,Finance & Legal,Legal Counsel,1,4,3,9742,3,No,Hybrid,1,No,0
30,25–34,Male,Married,Finance & Legal,Financial Analyst,1,3,2,6334,5,No,Hybrid,2,Yes,1
34,25–34,Female,Married,Product & Design,Product Analyst,3,1,4,6772,3,Yes,Remote,1,No,0
40,35–44,Male,Married,Sales & Marketing,Account Manager,3,2,4,6214,1,No,Remote,1,No,0
22,Under 25,Female,Divorced,Sales & Marketing,Account Manager,3,4,3,8383,0,No,On-site,2,Yes,1
41,35–44,Male,Single,People & HR,Recruiter,3,3,4,14409,7,No,Hybrid,1,No,0
23,Under 25,Non-binary,Single,Engineering,DevOps,2,3,3,12341,3,No,Remote,3,Yes,1
38,35–44,Male,Married,Engineering,DevOps,3,2,4,6667,3,No,Hybrid,0,No,0
24,Under 25,Female,Married,Sales & Marketing,Sales Executive,2,4,3,12288,2,No,Hybrid,1,No,0
35,35–44,Male,Single,Product & Design,UX Designer,4,3,3,12865,0,No,Hybrid,0,No,0
36,35–44,Female,Single,Product & Design,UX Designer,3,3,2,13220,11,Yes,Remote,0,No,0
34,25–34,Female,Married,Engineering,Software Engineer,3,4,3,8635,1,No,Hybrid,2,No,0
28,25–34,Male,Married,Engineering,Data Scientist,3,4,2,14126,4,No,On-site,3,No,0
27,25–34,Male,Single,Engineering,DevOps,3,2,2,11115,1,No,Hybrid,1,No,0
23,Under 25,Female,Married,Finance & Legal,Legal Counsel,2,3,2,13493,1,No,Hybrid,0,Yes,1
37,35–44,Male,Single,Product & Design,Product Analyst,3,3,1,9511,2,No,Hybrid,1,Yes,1
44,35–44,Female,Married,Sales & Marketing,Account Manager,1,1,1,7293,6,No,Hybrid,3,No,0
35,35–44,Male,Married,Sales & Marketing,Sales Executive,1,1,3,8081,0,Yes,Hybrid,1,No,0
22,Under 25,Non-binary,Single,Finance & Legal,Finance Manager,2,3,2,2000,7,No,On-site,2,No,0
22,Under 25,Female,Married,Sales & Marketing,Marketing Specialist,2,3,4,14118,2,Yes,Hybrid,2,No,0
33,25–34,Female,Single,Sales & Marketing,Sales Executive,3,3,2,9322,5,No,Remote,1,No,0
42,35–44,Male,Single,Sales & Marketing,Sales Executive,3,3,4,10105,2,No,On-site,1,No,0
31,25–34,Male,Divorced,Sales & Marketing,Account Manager,3,4,3,7781,3,No,Remote,3,No,0
26,25–34,Male,Married,Sales & Marketing,Account Manager,1,1,4,10186,8,No,Remote,0,No,0
37,35–44,Female,Married,Product & Design,UX Designer,4,4,2,17821,2,No,Hybrid,2,No,0
32,25–34,Male,Single,Engineering,Senior Engineer,3,3,3,12605,1,Yes,Hybrid,3,No,0
34,25–34,Female,Single,Sales & Marketing,Marketing Specialist,1,3,3,2000,2,No,On-site,1,No,0
38,35–44,Male,Married,Engineering,Senior Engineer,2,2,3,8636,6,No,On-site,2,No,0
31,25–34,Male,Married,Product & Design,Product Analyst,1,4,2,16227,0,No,Remote,3,No,0
37,35–44,Male,Married,Sales & Marketing,Account Manager,4,2,3,6213,1,Yes,On-site,2,No,0
28,25–34,Male,Single,Sales & Marketing,Marketing Specialist,1,2,2,13861,3,No,Hybrid,0,No,0
33,25–34,Male,Single,Sales & Marketing,Account Manager,2,3,1,12804,0,No,Remote,2,No,0
26,25–34,Non-binary,Married,Product & Design,Product Manager,3,3,3,13985,1,No,On-site,2,No,0
29,25–34,Female,Married,Finance & Legal,Finance Manager,2,4,3,10396,2,No,Hybrid,0,No,0
23,Under 25,Female,Single,Sales & Marketing,Marketing Specialist,3,2,3,16775,0,No,Hybrid,0,No,0
28,25–34,Male,Single,Sales & Marketing,Marketing Specialist,4,2,3,14623,1,Yes,Remote,0,No,0
25,25–34,Male,Single,People & HR,Recruiter,5,3,4,8660,0,No,Remote,2,No,0
49,45+,Female,Single,Engineering,Engineering Manager,1,3,3,6335,8,No,Hybrid,1,No,0
27,25–34,Female,Single,Product & Design,Product Manager,2,2,2,14996,2,No,Remote,2,No,0
23,Under 25,Female,Divorced,Sales & Marketing,Marketing Specialist,1,4,3,5905,4,No,Hybrid,0,No,0
36,35–44,Male,Married,Product & Design,Product Manager,1,3,3,21506,2,No,Remote,2,No,0
38,35–44,Male,Married,Finance & Legal,Finance Manager,1,3,3,12705,1,No,Hybrid,2,Yes,1
26,25–34,Non-binary,Single,Sales & Marketing,Marketing Specialist,2,2,1,9762,4,No,On-site,1,Yes,1
35,35–44,Male,Single,Sales & Marketing,Sales Executive,2,4,3,12463,1,Yes,On-site,2,Yes,1
34,25–34,Female,Married,Engineering,Senior Engineer,1,2,3,7535,0,No,Hybrid,1,No,0
22,Under 25,Female,Single,Engineering,Senior Engineer,4,1,3,7380,0,No,Hybrid,1,No,0
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,4,3,3,8231,0,No,Hybrid,0,Yes,1
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,2,3,4,2000,0,No,Remote,0,Yes,1
33,25–34,Female,Married,Sales & Marketing,Marketing Specialist,1,3,3,6032,1,No,Remote,2,No,0
37,35–44,Female,Married,Engineering,Software Engineer,2,3,2,5196,2,Yes,Hybrid,1,No,0
35,35–44,Female,Married,Engineering,Senior Engineer,2,1,3,13368,1,No,Remote,2,No,0
35,35–44,Female,Married,Finance & Legal,Finance Manager,5,4,2,2000,11,No,On-site,1,No,0
34,25–34,Female,Single,Finance & Legal,Financial Analyst,3,3,3,3164,2,No,Remote,1,No,0
29,25–34,Female,Married,Sales & Marketing,Sales Executive,3,3,3,2000,3,Yes,Remote,0,No,0
24,Under 25,Male,Married,Sales & Marketing,Sales Executive,2,2,2,3810,0,No,Hybrid,1,No,0
39,35–44,Female,Single,Engineering,Engineering Manager,2,3,3,9660,4,No,Hybrid,1,No,0
33,25–34,Female,Single,Sales & Marketing,Sales Executive,2,2,3,18100,10,No,On-site,1,No,0
30,25–34,Male,Married,Product & Design,Product Analyst,2,3,3,2000,2,No,On-site,2,Yes,1
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,1,2,3,8962,3,No,Remote,2,Yes,1
39,35–44,Female,Divorced,Sales & Marketing,Marketing Specialist,3,1,4,10447,4,Yes,Hybrid,2,No,0
26,25–34,Male,Married,People & HR,HR Specialist,2,2,1,12031,1,No,Hybrid,0,No,0
31,25–34,Male,Married,Engineering,Software Engineer,3,1,3,8391,2,Yes,Remote,1,No,0
31,25–34,Male,Married,Engineering,DevOps,3,2,3,8075,0,No,Hybrid,0,No,0
34,25–34,Female,Single,Product & Design,UX Designer,2,1,1,18774,6,No,On-site,3,Yes,1
22,Under 25,Female,Married,Engineering,Software Engineer,2,4,3,11063,0,No,Hybrid,1,Yes,1
38,35–44,Male,Single,Finance & Legal,Legal Counsel,2,3,4,14179,4,No,Remote,2,No,0
48,45+,Female,Single,Finance & Legal,Financial Analyst,1,3,3,16862,1,No,On-site,0,Yes,1
40,35–44,Male,Divorced,Finance & Legal,Financial Analyst,1,4,3,11885,1,Yes,Remote,0,Yes,1
39,35–44,Female,Married,Product & Design,Product Manager,5,4,3,7768,7,No,Hybrid,2,No,0
43,35–44,Female,Single,Engineering,Software Engineer,1,4,3,2000,2,No,Remote,3,No,0
30,25–34,Female,Divorced,Engineering,Senior Engineer,4,4,4,8885,0,No,Hybrid,1,Yes,1
30,25–34,Male,Single,Sales & Marketing,Account Manager,2,4,3,8464,1,Yes,Hybrid,0,No,0
34,25–34,Male,Single,Engineering,Software Engineer,4,3,3,10758,0,No,Hybrid,0,No,0
37,35–44,Non-binary,Married,Engineering,Engineering Manager,2,4,3,11244,0,Yes,Hybrid,0,No,0
22,Under 25,Female,Single,Sales & Marketing,Sales Executive,2,1,3,5776,3,No,Hybrid,0,No,0
37,35–44,Male,Single,Finance & Legal,Legal Counsel,2,3,3,15385,1,No,Remote,1,No,0
42,35–44,Male,Single,Sales & Marketing,Marketing Specialist,3,2,1,14478,4,No,Hybrid,1,Yes,1
22,Under 25,Male,Married,Engineering,Engineering Manager,1,4,3,10956,6,Yes,Remote,1,Yes,1
42,35–44,Male,Single,Sales & Marketing,Marketing Specialist,3,4,1,2343,1,No,Hybrid,1,Yes,1
25,25–34,Female,Single,Sales & Marketing,Marketing Specialist,2,2,2,2115,0,Yes,Remote,1,Yes,1
32,25–34,Female,Married,Engineering,Software Engineer,1,2,3,5902,1,No,Hybrid,0,Yes,1
33,25–34,Male,Single,Sales & Marketing,Marketing Specialist,4,1,2,14969,1,No,Remote,0,No,0
24,Under 25,Male,Single,Engineering,Data Scientist,2,2,3,3823,1,No,Hybrid,1,No,0
22,Under 25,Male,Single,People & HR,Recruiter,2,2,1,4075,0,No,Remote,0,Yes,1
44,35–44,Female,Married,Finance & Legal,Financial Analyst,2,4,3,2000,1,No,Hybrid,1,No,0
25,25–34,Female,Single,Engineering,Data Scientist,3,4,2,7852,0,No,Hybrid,2,No,0
29,25–34,Male,Single,Product & Design,Product Analyst,3,3,1,11905,7,No,Hybrid,2,Yes,1
47,45+,Female,Married,Product & Design,Product Analyst,2,1,3,8862,0,No,On-site,0,Yes,1
33,25–34,Male,Married,Product & Design,Product Analyst,1,4,3,10450,4,No,Hybrid,2,No,0
23,Under 25,Female,Single,Engineering,Data Scientist,4,4,2,8472,3,No,On-site,0,Yes,1
22,Under 25,Male,Married,Product & Design,Product Manager,3,4,1,13212,6,No,Hybrid,2,No,0
43,35–44,Male,Single,Finance & Legal,Finance Manager,2,4,3,10946,0,No,Remote,0,No,0
34,25–34,Female,Married,People & HR,Recruiter,2,1,2,2000,2,No,Hybrid,0,No,0
22,Under 25,Male,Married,Engineering,Engineering Manager,3,4,3,13310,4,No,On-site,3,No,0
22,Under 25,Female,Divorced,Engineering,Data Scientist,2,4,3,3386,1,No,Remote,1,No,0
31,25–34,Female,Married,Finance & Legal,Legal Counsel,3,2,3,2000,6,No,On-site,1,Yes,1
31,25–34,Female,Married,Product & Design,UX Designer,1,3,3,8446,3,Yes,Remote,0,No,0
41,35–44,Male,Single,People & HR,HR Manager,3,4,4,3374,2,No,Hybrid,2,No,0
28,25–34,Male,Married,Sales & Marketing,Marketing Specialist,3,4,3,7755,0,No,Hybrid,0,No,0
24,Under 25,Male,Married,Finance & Legal,Financial Analyst,1,4,3,7996,4,Yes,Hybrid,1,Yes,1
36,35–44,Female,Single,Product & Design,Product Analyst,1,4,3,2926,0,No,Hybrid,1,No,0
28,25–34,Non-binary,Married,Sales & Marketing,Sales Executive,5,4,4,7057,0,No,Hybrid,2,No,0
34,25–34,Female,Married,Finance & Legal,Legal Counsel,3,4,3,2000,6,No,On-site,1,Yes,1
34,25–34,Male,Married,Engineering,DevOps,3,1,3,13519,4,Yes,On-site,0,No,0
39,35–44,Male,Married,Engineering,Engineering Manager,1,4,3,21554,0,No,On-site,0,No,0
33,25–34,Male,Married,People & HR,HR Specialist,2,3,2,3953,6,No,Hybrid,0,No,0
31,25–34,Non-binary,Single,Engineering,Data Scientist,2,1,3,9220,0,Yes,On-site,3,Yes,1
28,25–34,Female,Married,Sales & Marketing,Account Manager,2,1,2,2688,0,No,Remote,1,Yes,1
40,35–44,Female,Divorced,Sales & Marketing,Account Manager,3,4,3,15386,2,No,On-site,0,No,0
42,35–44,Female,Married,Finance & Legal,Finance Manager,3,1,4,2000,1,Yes,Hybrid,1,Yes,1
30,25–34,Male,Single,Engineering,Engineering Manager,4,4,3,13670,0,No,Hybrid,1,No,0
34,25–34,Non-binary,Single,People & HR,HR Specialist,3,3,3,8949,0,No,Remote,1,No,0
22,Under 25,Male,Single,Finance & Legal,Finance Manager,2,4,2,25272,3,No,On-site,1,Yes,1
39,35–44,Male,Single,Product & Design,UX Designer,1,2,4,3681,7,No,Remote,1,No,0
41,35–44,Male,Single,Engineering,Data Scientist,2,4,1,8545,1,No,Hybrid,1,No,0
24,Under 25,Male,Single,Sales & Marketing,Sales Executive,3,2,2,10225,1,Yes,Hybrid,1,Yes,1
37,35–44,Male,Married,Engineering,Data Scientist,2,3,3,5061,2,No,On-site,0,No,0
35,35–44,Non-binary,Single,Sales & Marketing,Marketing Specialist,5,3,3,14031,3,No,Hybrid,0,No,0
32,25–34,Male,Married,Engineering,Software Engineer,2,1,2,17664,1,No,Hybrid,2,No,0
31,25–34,Non-binary,Single,Sales & Marketing,Account Manager,1,3,4,19003,0,No,On-site,1,No,0
41,35–44,Male,Single,Engineering,Engineering Manager,4,3,3,4020,0,No,Remote,1,No,0
22,Under 25,Female,Single,Product & Design,UX Designer,3,4,3,9240,0,No,Remote,0,No,0
26,25–34,Female,Single,Product & Design,Product Manager,2,1,3,10596,8,Yes,Remote,2,Yes,1
30,25–34,Male,Married,Product & Design,Product Analyst,4,3,3,5583,0,No,Hybrid,1,No,0
22,Under 25,Non-binary,Married,Sales & Marketing,Sales Executive,2,4,2,10438,1,No,On-site,0,No,0
32,25–34,Male,Married,Engineering,Engineering Manager,1,3,3,13142,3,No,Remote,0,No,0
26,25–34,Female,Single,Engineering,Data Scientist,2,2,3,2000,0,No,Hybrid,3,Yes,1
28,25–34,Male,Married,Engineering,DevOps,2,2,1,10119,3,No,Hybrid,2,No,0
23,Under 25,Male,Married,People & HR,HR Manager,2,4,4,9769,0,Yes,Hybrid,1,Yes,1
26,25–34,Female,Single,Finance & Legal,Legal Counsel,1,2,4,8270,0,No,Hybrid,0,No,0
29,25–34,Male,Single,Product & Design,Product Analyst,3,2,3,8871,11,No,Remote,0,No,0
32,25–34,Male,Single,Product & Design,Product Analyst,3,3,3,10408,2,No,On-site,0,Yes,1
30,25–34,Male,Single,Finance & Legal,Finance Manager,4,2,1,5517,3,No,Hybrid,1,No,0
25,25–34,Male,Married,Engineering,Senior Engineer,3,3,1,3348,1,No,Hybrid,1,Yes,1
49,45+,Male,Single,Engineering,Engineering Manager,2,1,3,14386,1,Yes,Hybrid,2,No,0
38,35–44,Female,Divorced,Engineering,DevOps,5,3,3,8455,0,No,Remote,1,No,0
33,25–34,Non-binary,Married,People & HR,HR Manager,3,4,2,3530,2,No,Remote,1,No,0
39,35–44,Male,Single,Engineering,Senior Engineer,5,3,2,11817,1,No,Hybrid,0,No,0
23,Under 25,Male,Divorced,Engineering,Data Scientist,4,3,4,6521,3,No,Hybrid,2,No,0
22,Under 25,Female,Married,Product & Design,Product Manager,4,3,4,5657,8,No,Remote,2,No,0
22,Under 25,Male,Married,Product & Design,Product Manager,1,2,3,11428,1,No,Hybrid,1,No,0
26,25–34,Male,Married,Engineering,Senior Engineer,2,3,4,4630,1,No,Remote,0,No,0
33,25–34,Female,Single,Engineering,DevOps,1,2,3,10535,4,No,Hybrid,2,No,0
36,35–44,Male,Married,Engineering,Senior Engineer,4,2,3,5196,4,No,Remote,2,No,0
28,25–34,Female,Married,Engineering,Engineering Manager,3,1,1,9497,3,No,On-site,1,Yes,1
33,25–34,Female,Single,Engineering,Software Engineer,1,4,2,7996,0,No,Hybrid,2,No,0
31,25–34,Female,Married,Product & Design,UX Designer,3,3,3,13414,0,Yes,Remote,1,No,0
29,25–34,Male,Married,Engineering,Software Engineer,4,4,3,21543,0,Yes,On-site,1,Yes,1
35,35–44,Male,Married,Engineering,Senior Engineer,1,1,3,14000,1,No,On-site,3,Yes,1
39,35–44,Male,Married,Sales & Marketing,Marketing Specialist,1,3,3,12398,2,No,On-site,1,No,0
22,Under 25,Female,Married,Sales & Marketing,Marketing Specialist,5,4,4,3259,3,No,On-site,2,No,0
31,25–34,Female,Divorced,Engineering,DevOps,1,1,2,8337,1,Yes,Remote,0,Yes,1
22,Under 25,Male,Married,People & HR,Recruiter,2,2,3,12165,3,Yes,On-site,0,Yes,1
37,35–44,Male,Married,Sales & Marketing,Sales Executive,1,2,2,12410,1,No,Remote,2,No,0
37,35–44,Non-binary,Divorced,Product & Design,Product Manager,2,3,4,7849,0,No,On-site,1,No,0
22,Under 25,Female,Divorced,Engineering,Software Engineer,3,3,3,7721,2,No,Remote,0,Yes,1
33,25–34,Female,Married,Sales & Marketing,Account Manager,4,4,1,18919,0,Yes,Remote,1,No,0
23,Under 25,Female,Divorced,Sales & Marketing,Marketing Specialist,2,1,3,6067,0,No,Hybrid,3,Yes,1
32,25–34,Male,Married,Sales & Marketing,Marketing Specialist,5,3,1,5126,5,Yes,Remote,0,Yes,1
26,25–34,Female,Single,Product & Design,Product Manager,2,3,3,5002,0,No,On-site,1,Yes,1
39,35–44,Female,Married,Engineering,Data Scientist,3,3,2,8451,1,Yes,Remote,1,Yes,1
31,25–34,Female,Married,Engineering,Engineering Manager,3,2,3,8069,5,No,Hybrid,3,No,0
36,35–44,Male,Married,Product & Design,Product Manager,2,1,3,11285,2,No,Hybrid,2,No,0
32,25–34,Female,Married,Sales & Marketing,Marketing Specialist,4,3,2,5294,4,No,Hybrid,1,Yes,1
36,35–44,Male,Married,Product & Design,Product Analyst,3,1,3,5393,1,No,Remote,2,No,0
35,35–44,Male,Single,Product & Design,Product Analyst,2,1,3,2000,0,No,On-site,1,Yes,1
33,25–34,Female,Single,Finance & Legal,Finance Manager,3,2,2,6850,7,No,Hybrid,3,No,0
22,Under 25,Male,Divorced,Sales & Marketing,Account Manager,3,3,3,9000,0,No,Hybrid,0,No,0
26,25–34,Female,Divorced,Sales & Marketing,Marketing Specialist,2,3,3,3622,0,No,Remote,1,No,0
27,25–34,Female,Married,Product & Design,Product Analyst,3,3,3,12205,7,No,On-site,1,Yes,1
